geoid,borough,centroid_lat,centroid_lon,population,median_income,no_vehicle_pct,transit_commute_pct,bike_commute_pct,has_citibike,coverage_status
36047010801,Brooklyn,40.64178106764145,-74.00481168026927,1915.0,68900.0,50.9,37.1,10.19,1,Covered
36047084600,Brooklyn,40.64228503905113,-73.92745492594251,1903.0,59792.0,46.3,67.4,0.0,1,Covered
36047002000,Brooklyn,40.64804073637481,-74.01592762349975,1899.0,77969.0,57.4,48.3,0.0,1,Covered
36047088001,Brooklyn,40.66198421285635,-73.9329350152012,1899.0,59799.0,47.0,61.0,0.0,1,Covered
36047085800,Brooklyn,40.65015955790473,-73.93899621426777,1896.0,54063.0,55.1,62.4,0.0,1,Covered
36047050002,Brooklyn,40.64659624126302,-73.97649727547319,1886.0,117708.0,58.7,57.1,2.19,1,Covered
36047035101,Brooklyn,40.67021213626825,-73.93237801086174,1885.0,42429.0,71.2,77.9,0.0,1,Covered
36047079001,Brooklyn,40.64149899244145,-73.95545992326872,1881.0,106667.0,48.1,60.7,0.0,1,Covered
36047050402,Brooklyn,40.646655190071776,-73.97314440044134,1873.0,136825.0,68.2,52.3,0.0,1,Covered
36047087600,Brooklyn,40.66064785505037,-73.93570591642649,1865.0,47105.0,56.3,65.1,0.0,1,Covered
36047006901,Brooklyn,40.68619358348686,-73.99115781129672,1842.0,139384.0,54.0,51.3,0.94,1,Covered
36047014000,Brooklyn,40.62077819478607,-74.01967784557176,1831.0,55250.0,30.9,30.0,4.81,1,Covered
36047011800,Brooklyn,40.63510442948321,-74.0114899982868,1806.0,61842.0,61.8,46.8,0.89,1,Covered
36047014102,Brooklyn,40.66481336484213,-73.98983240320233,1805.0,127768.0,43.7,68.2,0.91,1,Covered
36047056900,Brooklyn,40.72376641723888,-73.95236735113305,1796.0,155804.0,57.9,50.2,3.31,1,Covered
36047056302,Brooklyn,40.73591728233796,-73.95948543294865,1791.0,76908.0,69.0,54.2,7.74,1,Covered
36047007200,Brooklyn,40.64029778321452,-74.0204134469599,1789.0,63352.0,66.0,65.3,1.85,1,Covered
36047058901,Brooklyn,40.72837120186453,-73.94355390242201,1772.0,100938.0,48.4,36.2,4.35,1,Covered
36047055700,Brooklyn,40.7219983687368,-73.95933662955608,1763.0,117353.0,72.1,42.1,3.62,1,Covered
36047033702,Brooklyn,40.668927825507026,-73.94219576762866,1750.0,74318.0,45.6,25.2,1.79,1,Covered
36047003000,Brooklyn,40.63887885135751,-74.02897659381686,1738.0,122861.0,27.6,39.6,3.32,1,Covered
36047083400,Brooklyn,40.64154991248847,-73.93847509689921,1694.0,97500.0,20.8,51.8,0.0,1,Covered
36047005201,Brooklyn,40.621507879217624,-74.04358134586906,1680.0,22625.0,61.3,43.9,0.29,1,Covered
36047001801,Brooklyn,40.66490095157119,-74.00141880975995,1666.0,-666666666.0,,,,1,Covered
36047014901,Brooklyn,40.663886146464264,-73.98408827899351,1644.0,143859.0,41.3,53.8,4.15,1,Covered
36047084800,Brooklyn,40.64642696578283,-73.92786107685278,1619.0,98125.0,40.1,61.3,0.0,1,Covered
36047085000,Brooklyn,40.6457433910809,-73.93231599253427,1594.0,99519.0,14.3,47.0,0.0,1,Covered
36047001100,Brooklyn,40.69329033883267,-73.98770870470254,1558.0,166250.0,80.8,57.1,2.08,1,Covered
36047040500,Brooklyn,40.6815890514025,-73.90517629542049,1516.0,66362.0,59.5,81.0,0.0,1,Covered
36047114201,Brooklyn,40.680489490108,-73.89726889748728,1514.0,41657.0,20.1,35.3,0.0,1,Covered
36047018700,Brooklyn,40.69465785882976,-73.97064030934752,1460.0,116842.0,50.0,32.5,6.56,1,Covered
36047011901,Brooklyn,40.67650514893412,-73.98705325327083,1431.0,134167.0,50.5,47.7,3.27,1,Covered
36047009002,Brooklyn,40.64658646112728,-73.99620832220197,1405.0,49565.0,71.9,65.6,5.42,1,Covered
36047079201,Brooklyn,40.64461511857763,-73.9564090058014,1376.0,76776.0,60.6,80.7,0.0,1,Covered
36047009001,Brooklyn,40.64792168559917,-73.99838167663997,1319.0,44026.0,54.9,52.2,4.59,1,Covered
36047057901,Brooklyn,40.73485982811172,-73.95201585528433,1277.0,140781.0,70.6,52.1,1.72,1,Covered
36047005900,Brooklyn,40.67940280811634,-74.00611932265949,1261.0,103578.0,41.6,28.8,4.38,1,Covered
36047004600,Brooklyn,40.62801760495659,-74.04484649767721,1239.0,-666666666.0,25.8,38.1,0.0,1,Covered
36047012000,Brooklyn,40.63278170090556,-74.0117295903711,1218.0,69030.0,30.2,42.2,0.0,1,Covered
36047014101,Brooklyn,40.66618328476074,-73.98884076122921,1178.0,142750.0,55.0,50.6,1.86,1,Covered
36047000200,Brooklyn,40.65324754788917,-74.01106777633629,1170.0,78942.0,61.2,56.5,0.0,1,Covered
36047088002,Brooklyn,40.661144704543176,-73.92948164309963,1141.0,97614.0,32.8,44.1,0.79,1,Covered
36047028501,Brooklyn,40.699426576050215,-73.94209134844459,459.0,55192.0,93.8,81.1,1.57,1,Covered
36047085200,Brooklyn,40.646973417388246,-73.93825463853763,22.0,-666666666.0,0.0,75.0,0.0,1,Covered
36061016200,Manhattan,40.784175043554704,-73.93570084861159,9015.0,26520.0,86.2,59.3,0.67,0,Gap Zone
36061025500,Manhattan,40.84608967271879,-73.9476836641565,5900.0,64761.0,84.0,49.7,0.0,0,Gap Zone
36061006200,Manhattan,40.737108789735025,-73.9692193316194,4234.0,96912.0,86.8,33.2,2.27,0,Gap Zone
36061028700,Manhattan,40.86560114092323,-73.93626597262744,4116.0,77648.0,80.8,59.7,0.0,0,Gap Zone
36061008601,Manhattan,40.74404460040238,-73.96666731841835,3127.0,161548.0,78.7,17.4,1.22,0,Gap Zone
36061001001,Manhattan,40.712163573946874,-73.97349087451443,1696.0,109352.0,43.4,35.3,12.37,0,Gap Zone
36061029700,Manhattan,40.87448729050602,-73.92674372179589,17.0,-666666666.0,,,,0,Gap Zone
36061004400,Manhattan,40.7289560396127,-73.97135477341625,15945.0,142975.0,73.1,39.2,3.61,1,Covered
36061024500,Manhattan,40.83662647318743,-73.9420979767727,15353.0,51190.0,88.4,64.7,1.7,1,Covered
36061013800,Manhattan,40.77492140222675,-73.95381524368425,12826.0,134167.0,76.3,41.1,1.37,1,Covered
36061026100,Manhattan,40.84578455239273,-73.93445514368521,12794.0,49248.0,82.5,64.4,1.53,1,Covered
36061029100,Manhattan,40.86431099381292,-73.92393391929,11967.0,55231.0,78.8,64.7,1.99,1,Covered
36061006600,Manhattan,40.740070489313226,-73.97923168965025,11615.0,126995.0,78.7,39.1,1.73,1,Covered
36061030900,Manhattan,40.87584783096688,-73.91037303793352,11563.0,44498.0,67.9,61.6,0.0,1,Covered
36061025300,Manhattan,40.842894834621,-73.93837912210057,11434.0,67045.0,86.3,52.4,1.46,1,Covered
36061013400,Manhattan,40.771701480938496,-73.95616574197851,11387.0,140883.0,78.2,47.0,0.0,1,Covered
36061018900,Manhattan,40.79732811129825,-73.964250837625,11169.0,37641.0,84.6,61.2,7.65,1,Covered
36061027900,Manhattan,40.855857712439644,-73.93162712715892,10796.0,57671.0,72.4,67.5,1.19,1,Covered
36061000600,Manhattan,40.710095524155975,-73.9891409623093,10751.0,25655.0,85.8,44.7,1.79,1,Covered
36061019300,Manhattan,40.800505124773295,-73.96195648604898,10654.0,72865.0,82.3,55.9,1.59,1,Covered
36061022500,Manhattan,40.82482091563402,-73.95647840211936,10647.0,62782.0,79.8,70.5,0.57,1,Covered
36061031704,Manhattan,40.70846659171119,-74.02035442708514,10540.0,233346.0,75.2,44.6,0.46,1,Covered
36061017700,Manhattan,40.790308246181,-73.9693890265122,10451.0,103065.0,69.2,51.9,1.53,1,Covered
36061015700,Manhattan,40.7774173868284,-73.97878956123438,10352.0,154237.0,78.9,47.5,9.11,1,Covered
36061017500,Manhattan,40.79166274555747,-73.98063650132976,10125.0,171250.0,74.7,42.8,1.7,1,Covered
36061021100,Manhattan,40.81571582937742,-73.96348577801135,10110.0,75954.0,79.1,45.8,5.76,1,Covered
36061018700,Manhattan,40.799335363267005,-73.97505528274216,10053.0,135716.0,74.2,48.6,1.31,1,Covered
36061017900,Manhattan,40.794224164927485,-73.97879882684639,9953.0,158109.0,71.7,54.7,6.44,1,Covered
36061012400,Manhattan,40.766280841637936,-73.95266733906477,9826.0,140250.0,73.6,46.7,3.23,1,Covered
36061023600,Manhattan,40.8245127938621,-73.93522372356293,9640.0,41941.0,66.7,73.7,0.0,1,Covered
36061009300,Manhattan,40.74711189020866,-74.00087529839256,9632.0,94441.0,78.3,42.9,9.4,1,Covered
36061013900,Manhattan,40.767292222162325,-73.98617126888733,9612.0,91045.0,87.5,43.0,0.66,1,Covered
36061023200,Manhattan,40.82101325524002,-73.93953147540866,9581.0,35438.0,82.0,69.2,8.21,1,Covered
36061011800,Manhattan,40.76527481596096,-73.96085536134122,9510.0,159134.0,67.0,40.6,0.85,1,Covered
36061029300,Manhattan,40.865925849963354,-73.92011995048769,9361.0,43866.0,70.0,57.6,0.0,1,Covered
36061021600,Manhattan,40.80067681965912,-73.95438799732004,9294.0,59784.0,76.0,67.0,1.57,1,Covered
36061017100,Manhattan,40.78907157264023,-73.98249265664715,9200.0,173490.0,70.3,46.6,2.09,1,Covered
36061022900,Manhattan,40.82705349821839,-73.95460685572495,9177.0,58924.0,78.1,67.0,3.74,1,Covered
36061007800,Manhattan,40.74632350515158,-73.97467287488215,9023.0,149915.0,90.0,27.3,3.36,1,Covered
36061019900,Manhattan,40.806938162734895,-73.96966040140816,9017.0,95313.0,74.3,38.4,3.8,1,Covered
36061015900,Manhattan,40.78054104643723,-73.9874184673763,9005.0,170496.0,67.2,47.3,1.32,1,Covered
36061026900,Manhattan,40.850556738931076,-73.93097444362026,8989.0,65743.0,69.4,63.0,0.61,1,Covered
36061026300,Manhattan,40.846822550400944,-73.93747537747312,8903.0,56754.0,74.0,60.8,1.87,1,Covered
36061018100,Manhattan,40.79255596874893,-73.9677459448642,8837.0,108315.0,69.4,58.6,3.54,1,Covered
36061023000,Manhattan,40.81847246842338,-73.94138957359675,8803.0,34890.0,83.0,65.6,0.0,1,Covered
36061018300,Manhattan,40.79674901909106,-73.97685121476567,8724.0,146918.0,67.8,46.7,6.43,1,Covered
36061000800,Manhattan,40.709798740597265,-73.99379122632504,8713.0,28607.0,88.2,40.6,1.55,1,Covered
36061000700,Manhattan,40.703234899104885,-74.0047210178843,8674.0,184730.0,94.1,55.1,0.87,1,Covered
36061017300,Manhattan,40.78777046441814,-73.97123615050394,8652.0,122287.0,83.1,58.7,0.79,1,Covered
36061001502,Manhattan,40.70555494744388,-74.00309329247955,8623.0,160466.0,88.2,40.5,1.25,1,Covered
36061017000,Manhattan,40.79090245869733,-73.94214684843269,8558.0,42261.0,78.4,71.5,2.63,1,Covered
36061019100,Manhattan,40.80182138042712,-73.97311420758582,8533.0,135934.0,74.1,59.1,3.01,1,Covered
36061014602,Manhattan,40.77881466441536,-73.95097496188349,8433.0,124125.0,80.4,63.8,0.5,1,Covered
36061028500,Manhattan,40.861500772012825,-73.92804885530016,8403.0,47148.0,83.2,59.1,1.6,1,Covered
36061027100,Manhattan,40.85194380416789,-73.93429401564157,8364.0,81890.0,76.4,74.1,0.24,1,Covered
36061026500,Manhattan,40.84962173186935,-73.94013076940483,8296.0,98086.0,67.1,65.2,0.89,1,Covered
36061028300,Manhattan,40.85891006768819,-73.92872486247964,8275.0,67417.0,65.9,60.0,0.0,1,Covered
36061003800,Manhattan,40.72736695911046,-73.98846555095362,8199.0,68647.0,90.6,35.0,9.02,1,Covered
36061024100,Manhattan,40.83571950503896,-73.9504234311383,8197.0,59054.0,72.9,66.5,0.0,1,Covered
36061015102,Manhattan,40.77559653859766,-73.99371141451346,8161.0,158593.0,73.2,27.7,2.75,1,Covered
36061009800,Manhattan,40.75578800237505,-73.96777450184133,8116.0,124433.0,84.1,36.8,1.02,1,Covered
36061016900,Manhattan,40.78519591135891,-73.97311958130234,8010.0,163500.0,74.7,51.1,1.37,1,Covered
36061027300,Manhattan,40.85397921130984,-73.93738440137838,7877.0,118346.0,70.9,47.5,0.42,1,Covered
36061015200,Manhattan,40.7782122304023,-73.94102267661064,7864.0,124571.0,73.4,50.2,2.86,1,Covered
36061016400,Manhattan,40.787714083801816,-73.94447443863183,7814.0,24789.0,82.1,55.5,0.37,1,Covered
36061001501,Manhattan,40.70775538802938,-74.0016206442921,7721.0,119293.0,73.2,47.1,0.1,1,Covered
36061001600,Manhattan,40.71595679157151,-73.99326597040637,7720.0,46860.0,83.6,39.1,3.99,1,Covered
36061029500,Manhattan,40.867523203606815,-73.92494032286041,7716.0,78209.0,75.6,65.4,0.44,1,Covered
36061022301,Manhattan,40.82234112401206,-73.95768088152958,7680.0,53900.0,80.3,50.3,2.24,1,Covered
36061018400,Manhattan,40.799684114396335,-73.9450686642861,7661.0,34279.0,82.1,74.1,2.39,1,Covered
36061019500,Manhattan,40.80428293027231,-73.97125814572246,7601.0,113379.0,73.5,50.5,1.91,1,Covered
36061024302,Manhattan,40.8317186214553,-73.93584690551901,7570.0,26301.0,86.8,68.5,0.0,1,Covered
36061012901,Manhattan,40.76371306176193,-74.00116357840389,7530.0,117622.0,84.6,42.0,1.72,1,Covered
36061003200,Manhattan,40.72555795243679,-73.98371663654633,7523.0,88070.0,77.7,52.7,2.51,1,Covered
36061022400,Manhattan,40.811122205398334,-73.94695981872896,7517.0,30667.0,82.2,66.4,1.42,1,Covered
36061006400,Manhattan,40.73694878039531,-73.98145692907774,7513.0,118201.0,82.2,36.3,5.22,1,Covered
36061008800,Manhattan,40.74949966874129,-73.97238468217037,7491.0,117442.0,82.4,27.1,1.49,1,Covered
36061014000,Manhattan,40.775914127281574,-73.95820996580859,7487.0,158780.0,64.5,44.1,1.17,1,Covered
36061023501,Manhattan,40.82899673533886,-73.941835252187,7478.0,77222.0,76.4,62.2,3.0,1,Covered
36061012601,Manhattan,40.767993345680466,-73.9574067718008,7417.0,104460.0,68.0,33.1,0.0,1,Covered
36061023300,Manhattan,40.83001147678239,-73.95394063341064,7371.0,86769.0,75.1,69.6,1.09,1,Covered
36061010601,Manhattan,40.756774592974544,-73.95999003892945,7366.0,224898.0,61.9,20.0,3.12,1,Covered
36061011000,Manhattan,40.762147528910916,-73.96313929393617,7303.0,163371.0,78.0,35.7,3.81,1,Covered
36061002100,Manhattan,40.71432876963794,-74.01004980204,7275.0,250001.0,78.3,45.6,0.45,1,Covered
36061006800,Manhattan,40.740436617343946,-73.98408025915418,7265.0,146051.0,79.6,29.0,1.66,1,Covered
36061016500,Manhattan,40.782357669838994,-73.97499878286935,7257.0,211888.0,74.5,52.0,5.46,1,Covered
36061016700,Manhattan,40.78646938839157,-73.9837170026246,7196.0,223952.0,68.4,46.8,4.87,1,Covered
36061012700,Manhattan,40.762237040318496,-73.98985607471255,7092.0,145488.0,87.5,36.6,1.36,1,Covered
36061004100,Manhattan,40.71916395771574,-73.9966957168208,7051.0,100096.0,81.9,39.0,4.22,1,Covered
36061021000,Manhattan,40.81391947972929,-73.93474757727304,7038.0,40164.0,81.6,60.6,1.03,1,Covered
36061007200,Manhattan,40.744865624930526,-73.98085842799578,7035.0,139577.0,90.9,41.4,3.45,1,Covered
36061000202,Manhattan,40.710053545910306,-73.97997731411475,7001.0,34710.0,85.1,45.0,3.88,1,Covered
36061016300,Manhattan,40.78398401920941,-73.98723348310538,6989.0,125944.0,61.1,41.6,2.22,1,Covered
36061018000,Manhattan,40.794401754802315,-73.93959497901616,6970.0,26321.0,91.1,57.9,8.77,1,Covered
36061001800,Manhattan,40.719046369979644,-73.99084076839141,6948.0,74485.0,88.6,49.0,1.96,1,Covered
36061009000,Manhattan,40.75265859851638,-73.97009391819094,6947.0,149063.0,85.1,32.4,0.5,1,Covered
36061027700,Manhattan,40.85544042457425,-73.9273891145188,6944.0,37681.0,89.5,77.0,5.93,1,Covered
36061003900,Manhattan,40.72173416442692,-74.01478988970365,6935.0,190588.0,50.7,40.5,2.73,1,Covered
36061018200,Manhattan,40.79832111610694,-73.94185106131619,6839.0,36696.0,83.0,68.3,3.65,1,Covered
36061023100,Manhattan,40.82583019801196,-73.94409352362652,6787.0,64594.0,80.3,68.8,2.65,1,Covered
36061024700,Manhattan,40.839763542675634,-73.95027441613999,6768.0,42446.0,72.1,65.9,0.0,1,Covered
36061002201,Manhattan,40.719115647604646,-73.98184425214156,6748.0,35700.0,76.2,53.3,5.12,1,Covered
36061014402,Manhattan,40.77624312478042,-73.9453169375982,6742.0,141232.0,75.2,53.6,0.2,1,Covered
36061023700,Manhattan,40.83293699163331,-73.9515333663228,6738.0,47333.0,83.2,61.8,2.09,1,Covered
36061013700,Manhattan,40.76521435484526,-73.98023792328254,6673.0,189541.0,66.2,44.5,1.72,1,Covered
36061009100,Manhattan,40.744717831326504,-73.99519589904139,6654.0,188867.0,75.1,40.3,4.14,1,Covered
36061003400,Manhattan,40.729009177991415,-73.98146180524131,6647.0,109148.0,78.1,45.1,5.51,1,Covered
36061008100,Manhattan,40.73980523439499,-73.99877152270001,6639.0,156265.0,77.5,50.9,1.73,1,Covered
36061014500,Manhattan,40.769820868013305,-73.98427290680013,6620.0,198766.0,79.4,47.1,2.69,1,Covered
36061022800,Manhattan,40.815929745946924,-73.94324535219243,6542.0,85050.0,68.1,66.2,0.08,1,Covered
36061021303,Manhattan,40.81455877951395,-73.95313911906531,6539.0,59413.0,77.6,55.0,0.69,1,Covered
36061019400,Manhattan,40.80046510770859,-73.93518592723625,6524.0,36458.0,85.4,59.6,0.68,1,Covered
36061031703,Manhattan,40.71604255328234,-74.01846534615146,6450.0,250001.0,67.4,35.9,1.99,1,Covered
36061004800,Manhattan,40.73385607494984,-73.98372983309906,6413.0,173239.0,76.4,40.7,6.94,1,Covered
36061022000,Manhattan,40.805783595245416,-73.95065705801903,6369.0,89756.0,65.0,53.4,3.52,1,Covered
36061018600,Manhattan,40.79910595871933,-73.94970881946168,6366.0,45221.0,78.9,50.9,1.14,1,Covered
36061002800,Manhattan,40.7268631155767,-73.97681225396286,6364.0,52305.0,77.2,53.9,5.66,1,Covered
36061014802,Manhattan,40.781092676963745,-73.95443209967814,6353.0,161161.0,73.2,43.8,3.44,1,Covered
36061008900,Manhattan,40.74463802849231,-74.00267856804827,6314.0,95355.0,76.6,36.7,2.58,1,Covered
36061013300,Manhattan,40.76473807290587,-73.98803518327561,6304.0,111223.0,86.8,48.6,2.64,1,Covered
36061016100,Manhattan,40.77994903592802,-73.97719351000912,6278.0,132396.0,82.9,48.5,1.75,1,Covered
36061021900,Manhattan,40.818734982827436,-73.95993732703492,6147.0,22207.0,85.7,67.2,0.0,1,Covered
36061013602,Manhattan,40.77186944612802,-73.9485448626006,6142.0,161100.0,54.6,28.0,0.5,1,Covered
36061008700,Manhattan,40.742243911209506,-73.996996186956,6133.0,136620.0,82.6,44.2,0.65,1,Covered
36061006500,Manhattan,40.72996852063348,-73.99957726175255,6088.0,118698.0,82.4,35.9,3.6,1,Covered
36061004002,Manhattan,40.731243585167896,-73.98720949262085,6067.0,153838.0,90.4,41.8,2.37,1,Covered
36061001002,Manhattan,40.716311082248545,-73.97393955842655,5989.0,23658.0,88.7,68.4,16.65,1,Covered
36061016600,Manhattan,40.78937312552013,-73.94839273924703,5916.0,44643.0,87.1,61.1,4.69,1,Covered
36061006300,Manhattan,40.73442144731974,-73.99686023284995,5799.0,172687.0,75.8,37.3,2.85,1,Covered
36061003300,Manhattan,40.718862436032545,-74.0061463370461,5787.0,250001.0,62.1,35.8,1.24,1,Covered
36061014900,Manhattan,40.772354293805584,-73.98248326400966,5781.0,164779.0,60.5,30.1,1.19,1,Covered
36061021800,Manhattan,40.803222128756616,-73.95252415620317,5756.0,42500.0,71.0,60.4,0.0,1,Covered
36061020800,Manhattan,40.80964851169422,-73.94200799383242,5713.0,92132.0,68.9,56.5,2.18,1,Covered
36061007700,Manhattan,40.73808496882007,-74.00329674859424,5706.0,161094.0,87.1,51.3,2.3,1,Covered
36061007300,Manhattan,40.73411464386683,-74.00410650548122,5683.0,146964.0,82.6,47.1,2.18,1,Covered
36061020500,Manhattan,40.81148769035921,-73.96807173534125,5650.0,209667.0,59.3,21.6,1.18,1,Covered
36061006000,Manhattan,40.73216412442817,-73.97026796547507,5630.0,202632.0,61.5,32.0,2.63,1,Covered
36061013502,Manhattan,40.77160846144262,-73.99580197868231,5593.0,67279.0,81.3,33.8,2.42,1,Covered
36061024200,Manhattan,40.80582521406873,-73.93348229154392,5535.0,31691.0,88.3,68.8,0.0,1,Covered
36061017401,Manhattan,40.79488753423762,-73.94857600924156,5508.0,37990.0,87.8,71.4,1.62,1,Covered
36061022600,Manhattan,40.81343044190399,-73.94481155013987,5400.0,58596.0,66.5,58.3,1.94,1,Covered
36061015302,Manhattan,40.775453019994565,-73.98208200014959,5377.0,170804.0,81.4,37.9,3.13,1,Covered
36061023802,Manhattan,40.76839921413933,-73.9421994214769,5340.0,103068.0,75.9,64.5,0.55,1,Covered
36061017200,Manhattan,40.79382700155126,-73.94513332177576,5325.0,31068.0,84.9,67.0,0.0,1,Covered
36061004200,Manhattan,40.731799615266105,-73.98936696443408,5243.0,163750.0,82.6,28.7,0.67,1,Covered
36061006100,Manhattan,40.733707870573326,-73.99232663606465,5218.0,250001.0,68.9,38.9,2.58,1,Covered
36061015502,Manhattan,40.77927930119969,-73.99175353467922,5167.0,146563.0,60.3,64.2,0.86,1,Covered
36061002500,Manhattan,40.708782258260555,-73.99763203822837,5162.0,21949.0,89.2,51.1,2.56,1,Covered
36061022700,Manhattan,40.82296622257913,-73.94646207777603,5156.0,61570.0,85.7,66.0,2.05,1,Covered
36061008000,Manhattan,40.749258823806635,-73.97765198787899,5137.0,163454.0,80.4,27.4,1.41,1,Covered
36061012800,Manhattan,40.7713809320526,-73.96151715140924,5089.0,205685.0,54.0,20.3,0.0,1,Covered
36061015501,Manhattan,40.77665122290518,-73.98491945508351,5084.0,186116.0,55.3,54.3,0.53,1,Covered
36061007400,Manhattan,40.746213580445975,-73.98408286412547,5056.0,192897.0,92.3,31.2,1.11,1,Covered
36061018500,Manhattan,40.79449994072901,-73.96636376979754,5055.0,146976.0,69.2,55.2,3.29,1,Covered
36061012102,Manhattan,40.760307346886194,-73.99312004115284,5049.0,54735.0,91.5,51.7,1.37,1,Covered
36061006700,Manhattan,40.73045128288516,-74.00412039896278,5020.0,120964.0,89.1,40.8,6.15,1,Covered
36061005900,Manhattan,40.731289394029474,-73.99456139455671,5001.0,166250.0,66.9,30.6,0.43,1,Covered
36061007100,Manhattan,40.73544768973599,-73.99991386405941,4995.0,173615.0,86.2,38.8,8.89,1,Covered
36061010602,Manhattan,40.75984797436022,-73.95803959658699,4992.0,190685.0,75.7,15.5,1.39,1,Covered
36061011700,Manhattan,40.76109787135734,-74.00272028887912,4991.0,109740.0,88.6,38.8,4.58,1,Covered
36061005501,Manhattan,40.727673337363946,-73.99708301776936,4987.0,190408.0,63.7,24.6,5.54,1,Covered
36061024301,Manhattan,40.835972158814144,-73.9387601031921,4965.0,72576.0,85.7,68.1,0.42,1,Covered
36061011100,Manhattan,40.75464751621521,-73.99538787078787,4899.0,102297.0,91.2,39.5,3.3,1,Covered
36061015801,Manhattan,40.78427839462715,-73.95210366204346,4899.0,159712.0,68.7,40.4,3.86,1,Covered
36061005000,Manhattan,40.73611154059435,-73.98721379116068,4892.0,194750.0,79.7,49.9,0.0,1,Covered
36061015403,Manhattan,40.78247615274928,-73.94984965352936,4881.0,88890.0,82.9,50.6,11.89,1,Covered
36061015601,Manhattan,40.783568509915945,-73.94750237888745,4879.0,114409.0,83.7,53.5,1.36,1,Covered
36061025700,Manhattan,40.80843546664737,-73.95407401284679,4870.0,85952.0,68.3,56.3,1.8,1,Covered
36061001300,Manhattan,40.709126031630475,-74.01299244104125,4861.0,199576.0,82.9,50.9,2.23,1,Covered
36061023400,Manhattan,40.82373067849015,-73.93867039926234,4822.0,71250.0,87.7,79.1,0.0,1,Covered
36061008603,Manhattan,40.75316989763782,-73.96288746315906,4765.0,215981.0,57.1,15.2,0.0,1,Covered
36061005400,Manhattan,40.738811219880496,-73.99367796289462,4713.0,152018.0,71.5,51.3,2.56,1,Covered
36061002000,Manhattan,40.71933181466643,-73.97284135226904,4689.0,26031.0,86.7,45.6,2.21,1,Covered
36061012602,Manhattan,40.768966344989046,-73.95970863250385,4682.0,194650.0,73.9,34.2,0.0,1,Covered
36061025900,Manhattan,40.82321458034717,-73.94235605231574,4678.0,76047.0,68.8,58.5,0.9,1,Covered
36061015401,Manhattan,40.780408765977164,-73.9498139951765,4666.0,113340.0,78.5,51.6,0.0,1,Covered
36061015301,Manhattan,40.774258920338724,-73.97924080184633,4644.0,141363.0,67.1,18.3,5.7,1,Covered
36061002601,Manhattan,40.72258497209658,-73.97993025573929,4592.0,35625.0,87.0,50.5,10.21,1,Covered
36061015002,Manhattan,40.78244990280775,-73.9576477898015,4588.0,250001.0,46.8,33.9,1.36,1,Covered
36061016800,Manhattan,40.79107515463615,-73.95135645792946,4585.0,38281.0,81.3,64.2,2.45,1,Covered
36061013501,Manhattan,40.7686679671731,-73.99721147855064,4569.0,115574.0,92.6,31.1,5.65,1,Covered
36061009700,Manhattan,40.74963964040194,-73.99903402646224,4565.0,67218.0,81.6,41.2,0.0,1,Covered
36061017800,Manhattan,40.793797620111725,-73.9321265210908,4555.0,40978.0,81.4,67.3,0.0,1,Covered
36061014401,Manhattan,40.77524844762102,-73.94755220511144,4514.0,204073.0,64.3,47.7,1.18,1,Covered
36061019200,Manhattan,40.79946731445298,-73.92940684247556,4358.0,16911.0,87.8,71.4,0.0,1,Covered
36061018800,Manhattan,40.79759481257542,-73.93725994205664,4358.0,41288.0,82.9,63.2,9.81,1,Covered
36061010802,Manhattan,40.75912222456036,-73.96387524846071,4352.0,131171.0,87.2,32.5,1.0,1,Covered
36061004900,Manhattan,40.7250607130467,-74.00048016465632,4323.0,141731.0,72.3,41.1,1.19,1,Covered
36061005600,Manhattan,40.74179221463188,-73.98729734549941,4319.0,186028.0,83.6,33.2,0.45,1,Covered
36061002400,Manhattan,40.72267292943087,-73.96978698200324,4311.0,17922.0,79.3,61.8,3.5,1,Covered
36061013203,Manhattan,40.770890190429384,-73.95227361281405,4277.0,114304.0,80.6,37.0,0.0,1,Covered
36061021200,Manhattan,40.81376103076161,-73.93900105110552,4270.0,77230.0,80.2,50.3,0.0,1,Covered
36061014200,Manhattan,40.77727422917533,-73.96142564184238,4254.0,250001.0,48.5,23.7,2.71,1,Covered
36061005800,Manhattan,40.743149805824196,-73.99051720302761,4237.0,186191.0,84.5,43.2,3.38,1,Covered
36061007900,Manhattan,40.739543329883766,-74.01237966465827,4211.0,127188.0,84.4,35.5,4.43,1,Covered
36061019600,Manhattan,40.80280545375844,-73.93857613125931,4211.0,21967.0,91.0,71.1,0.56,1,Covered
36061021500,Manhattan,40.81352721260113,-73.94947124856321,4193.0,67206.0,81.8,55.5,5.19,1,Covered
36061001200,Manhattan,40.7159064888263,-73.98209361536125,4157.0,91154.0,72.5,43.3,6.75,1,Covered
36061030300,Manhattan,40.86921975087048,-73.9186529686688,4110.0,85114.0,70.7,66.1,1.63,1,Covered
36061020102,Manhattan,40.80505105901059,-73.95663292507851,4028.0,75721.0,75.3,58.5,2.57,1,Covered
36061013603,Manhattan,40.7728407934995,-73.95084789368381,3937.0,120194.0,74.9,54.1,0.0,1,Covered
36061020300,Manhattan,40.80866904537195,-73.96156165971504,3933.0,63819.0,86.3,19.6,0.94,1,Covered
36061007001,Manhattan,40.74270623886593,-73.97582208554394,3928.0,153902.0,69.8,25.0,6.06,1,Covered
36061030700,Manhattan,40.87127038337862,-73.91667496031724,3923.0,113510.0,53.8,49.8,1.26,1,Covered
