station_id,station_name,borough,lat,lon,capacity,total_trips,avg_duration_min,member_trips,member_pct,trips_per_dock
66de4897-0aca-11e7-82f6-3863bb44ef7c,Columbia St & W 9 St,Brooklyn,40.6769993,-74.00647134,21,293,10.74,255,87.0,13.95
2c8b263e-952c-4941-a671-ef0ebb062632,E New York Ave & Troy Ave,Brooklyn,40.66227,-73.93762,21,291,9.34,257,88.3,13.86
4cd5a87d-7618-4a15-892d-8cf29eec865c,Tyler Ave & Maurice Ave,Brooklyn,40.73394,-73.90128,19,291,15.0,267,91.8,15.32
4efda436-cd19-4ec3-acc7-1a622f723264,Fulton St & Saratoga Ave,Brooklyn,40.67853,-73.91642,19,290,13.21,194,66.9,15.26
1865017865553426604,Stratford Rd & Beverley Rd,Brooklyn,40.64378,-73.96867,19,288,11.6,267,92.7,15.16
b636a06c-c10e-417a-ac22-14cadb8f8993,65 St & Otto Rd,Brooklyn,40.70389,-73.89116,21,288,10.24,232,80.6,13.71
1789e458-c466-4d77-aba6-365f5c3823ed,Lewis Ave & Fulton St,Brooklyn,40.67972,-73.93467,20,284,14.47,226,79.6,14.2
7b56cbab-9d93-4043-bfa5-63eb6b3e5281,Wyckoff Ave & Cooper Ave,Brooklyn,40.69338,-73.90061,19,282,15.18,216,76.6,14.84
ba33c334-e17d-4478-ae3c-9c2f4dbfbb51,51 Ave & 61 St,Brooklyn,40.73568,-73.90387,19,280,10.3,259,92.5,14.74
1879859065051787718,Fresh Pond Rd & Eliot Ave,Brooklyn,40.71442,-73.90097,20,277,14.08,230,83.0,13.85
1817432233006383832,Rugby Rd & Beverley Rd,Brooklyn,40.64435,-73.96591,25,276,14.18,242,87.7,11.04
787fe4b2-6029-4f71-917e-892479d8d64e,61 St & Laurel Hill Blvd,Brooklyn,40.7388,-73.90338,19,275,11.65,244,88.7,14.47
7155b0a6-2545-4b02-ae8c-9c0c4220f8c3,46 St & 6 Ave,Brooklyn,40.645921,-74.005708,21,275,12.06,251,91.3,13.1
b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,Columbus Pl & Atlantic Ave,Brooklyn,40.67717,-73.92285,21,274,13.25,218,79.6,13.05
814dd1a9-100c-4b1b-8110-6319bbd464e9,St Marks Ave & Rochester Ave,Brooklyn,40.67404,-73.92772,20,271,17.44,190,70.1,13.55
9be6c750-85b6-4e81-bace-1a8ffe941d7b,MacDougal St & Rockaway Ave,Brooklyn,40.68018,-73.91136,20,271,12.35,226,83.4,13.55
ace80a8c-6196-484e-8dd0-061e3c90389b,Broadway & Furman Ave,Brooklyn,40.68139,-73.90756,29,270,11.82,196,72.6,9.31
9789dc0f-1eb6-4830-bda9-1ce5f1413e19,6 Ave & 55 St,Brooklyn,40.640831,-74.010996,19,266,12.74,209,78.6,14.0
7aa86431-bbc5-4d9c-8198-9630c9d32a22,Chester Ave & 12 Ave,Brooklyn,40.644367,-73.984276,21,258,13.78,227,88.0,12.29
af72ab76-c6cb-4994-af96-51fa8846ecdc,Bergen St & Saratoga Ave,Brooklyn,40.67423,-73.91656,20,258,11.24,189,73.3,12.9
44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,Park Pl & Thomas S. Boyland St,Brooklyn,40.67154,-73.91433,23,258,12.75,207,80.2,11.22
eb217a2c-1dd0-4690-a34e-ecc1a708f883,4 Ave & Shore Road Dr,Brooklyn,40.637033,-74.022141,20,256,20.85,194,75.8,12.8
308e055a-b8aa-447d-8803-8677c88af0ba,New York Ave & Hawthorne St,Brooklyn,40.65794,-73.94735,20,254,11.77,228,89.8,12.7
038b7369-9c6e-4eb2-8569-f7461443302f,Fulton St & Williams Ave,Brooklyn,40.67709,-73.9008,21,250,15.36,198,79.2,11.9
d34f2271-10ee-40c3-a93a-09df58860512,61 St & 60 Ln,Brooklyn,40.70055,-73.8943,18,246,9.65,201,81.7,13.67
3893eeef-06a8-47b1-95f2-a85454f7d5c9,Bergen St & Troy Ave,Brooklyn,40.67524,-73.93596,22,244,13.11,205,84.0,11.09
1815968147129520346,Tilden Ave & Nostrand Ave,Brooklyn,40.64683,-73.94933,17,243,16.96,208,85.6,14.29
9ea2afff-a146-4824-89b6-39d5bdfac795,Grand Ave & Remsen Pl,Brooklyn,40.72353,-73.89967,21,242,15.42,153,63.2,11.52
e9575102-1081-4c30-8d15-ea95913579e2,Bergen St & Buffalo Ave,Brooklyn,40.6747,-73.92512,21,241,13.53,164,68.0,11.48
faf021ad-9de5-44bd-b7f5-48127e8d5fea,Metropolitan Ave & Vandervoort Ave,Brooklyn,40.71429,-73.93323,24,238,15.38,190,79.8,9.92
c2d549f8-f54c-4a0d-9ecd-6e6f79118279,Cooper Ave & 65 Pl,Brooklyn,40.69953,-73.88873,23,237,14.01,201,84.8,10.3
d18512f9-52c8-4175-92b9-b6258dc30748,Park Pl & Buffalo Ave,Brooklyn,40.67202,-73.92539,20,237,14.16,174,73.4,11.85
1799624430022654108,Dwight St & Dikeman St,Brooklyn,40.67487503856169,-74.01048018571481,21,233,13.47,198,85.0,11.1
36b55a0f-e55d-4849-859a-09b3273fb782,23 St & 3 Ave,Brooklyn,40.662611,-73.998623,17,232,13.98,200,86.2,13.65
d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,Pacific St & Utica Ave,Brooklyn,40.6767,-73.93051,20,227,13.92,197,86.8,11.35
3ff00115-e8da-4326-97d3-7bf4fe4df7a5,Macon St & Howard Ave,Brooklyn,40.68452,-73.92011,20,225,19.38,180,80.0,11.25
8d2eff37-be09-4b46-a95d-abff89e16d56,3 Ave & 17 St,Brooklyn,40.666168,-73.995549,21,223,12.06,199,89.2,10.62
30a75e12-5327-48f0-8155-3925aa934054,57 St & 7 Ave,Brooklyn,40.638566,-74.010147,22,222,11.63,174,78.4,10.09
533f25a0-514f-456f-9d87-5fdcb4ee42f4,Summerfield St & Cypress Ave,Brooklyn,40.69662,-73.90056,19,222,9.91,194,87.4,11.68
1900647078394106472,McKeever Pl & Sullivan Pl,Brooklyn,40.66432331577469,-73.95921791486467,19,221,13.75,184,83.3,11.63
1822663031356509142,Matthews Ct & Coney Island Ave,Brooklyn,40.64235,-73.96951,21,220,11.51,190,86.4,10.48
901cab1a-a77e-424e-b602-16883e792f93,Pacific St & Ralph Ave,Brooklyn,40.67607,-73.92171,19,219,15.77,170,77.6,11.53
1843486757863039016,55 Ave & 90 St,Brooklyn,40.73676,-73.87318,21,218,11.08,185,84.9,10.38
18846fd4-877c-4971-9b6f-1bd8fbc10346,36 St & Hunters Point Ave,Brooklyn,40.73781699881193,-73.93024072051048,21,217,11.92,171,78.8,10.33
ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,5 Ave & 67 St,Brooklyn,40.63593237994821,-74.01975896253617,20,215,19.83,166,77.2,10.75
fdf21800-6106-4739-b7d5-b379b19e5732,Van Sinderen Ave & Atlantic Ave,Brooklyn,40.67621,-73.90351,22,215,15.07,168,78.1,9.77
1871698223344654662,Lee Ave & Taylor St,Brooklyn,40.706732,-73.961241,25,207,13.49,164,79.2,8.28
66de0cab-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Lorraine St,Brooklyn,40.6747055,-74.0075572,37,205,12.92,177,86.3,5.54
1869439170989701358,Marcy Ave & Lynch St,Brooklyn,40.702753,-73.953168,23,205,14.13,180,87.8,8.91
ebfafca3-5818-4e6f-8374-98f44a0ca0c6,3 Ave & Wakeman Pl,Brooklyn,40.638246,-74.024714,27,204,16.94,168,82.4,7.56
1792225684155730482,65 Ln & Metropolitan Ave,Brooklyn,40.7123,-73.89397,24,204,15.77,174,85.3,8.5
83d1ff16-ba56-4eae-aa6a-b37b6439db82,53 St & 5 Ave,Brooklyn,40.643371,-74.011884,30,202,11.21,175,86.6,6.73
42c3bb6e-0478-4e4a-af10-151f5f4dffb9,55 Dr & Maurice Ave,Brooklyn,40.7261,-73.90917,19,201,16.92,132,65.7,10.58
0579ff13-5d5b-4cbd-bc6e-3e9396591aef,Sumpter St & Fulton St,Brooklyn,40.67923,-73.92588,19,201,14.45,166,82.6,10.58
1797078913880883846,60 Pl & Bleecker St,Brooklyn,40.71107,-73.903,19,201,13.48,157,78.1,10.58
711ccb32-e1bc-4577-ac7b-50592cc9b8a0,58 St & Pier 4,Brooklyn,40.646475,-74.026081,31,198,15.22,167,84.3,6.39
7a6fc75f-a605-4dd6-b567-b2bbbfb862f3,65 Pl & 53 Ave,Brooklyn,40.73145,-73.90022,19,197,12.48,119,60.4,10.37
ca5cc034-a95d-446e-8314-6691589886b1,60 Ave & Fresh Pond Rd,Brooklyn,40.71693,-73.90198,19,194,14.52,147,75.8,10.21
201edb67-d071-4b67-bafd-131e5c273e9f,Metropolitan Ave & Stewart Ave,Brooklyn,40.71401,-73.92793,20,192,16.27,156,81.3,9.6
5145ad1c-241f-4448-a742-739bd5c518c2,64 St & 51 Ave,Brooklyn,40.73577,-73.90184,19,191,14.77,174,91.1,10.05
1906951766876655628,Sterling Pl & Classon Ave,Brooklyn,40.6739411,-73.96026,29,190,11.03,162,85.3,6.55
81bec993-29a5-4e70-8f60-eecdf16c7be4,Railroad Ave & Kay Ave,Brooklyn,40.70514807698391,-73.97078096866608,30,186,17.74,150,80.6,6.2
1856767555236917834,57 Ave & 98 Pl,Brooklyn,40.73802,-73.86103,25,184,10.23,157,85.3,7.36
cd118a8f-a7d1-4b7a-a6d3-d9e875cb29df,Metropolitan Ave & 65 Ln,Brooklyn,40.71225,-73.89111,26,183,23.0,147,80.3,7.04
160e21da-6dd2-47ff-8385-e13c8cdce4fa,57 St & 1 Ave,Brooklyn,40.646377,-74.023087,27,180,13.29,159,88.3,6.67
e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,Eliot Ave & 60 Ln,Brooklyn,40.71391,-73.90299,22,179,15.49,139,77.7,8.14
1848241963446241866,97 St & 57 Ave,Brooklyn,40.73727,-73.86415,20,178,13.46,148,83.1,8.9
d5d2aebc-158c-43ec-9105-2a779d0245d8,Sterling Pl & Ralph Ave,Brooklyn,40.67095,-73.92222,19,178,15.26,140,78.7,9.37
1820420129807491554,Tilden Ave & Lott St,Brooklyn,40.64661,-73.95401,19,174,16.57,146,83.9,9.16
1817432434869846072,Rogers Ave & Snyder Ave,Brooklyn,40.6487143313713,-73.95207855180962,23,170,20.17,138,81.2,7.39
d470e82e-d109-4e2e-b66a-f5e944cbfe97,Eastern Pkwy & Ralph Ave,Brooklyn,40.66852,-73.92284,21,167,12.62,136,81.4,7.95
dba67615-a7e0-4c44-ab1b-b464033ec9b9,Lorimer St & Calyer St,Brooklyn,40.72795,-73.95414,20,167,8.53,151,90.4,8.35
0bd9bd58-42e6-4680-9d19-83943372221f,6 Ave & 60 St,Brooklyn,40.638196,-74.013821,22,166,10.51,146,88.0,7.55
a37bd0e0-d1e9-4302-9ff7-286e415aff1c,58 St & 56 Dr,Brooklyn,40.72419,-73.91244,19,164,16.22,115,70.1,8.63
1823008749757202820,Clarkson Ave & Troy Ave,Brooklyn,40.65630069792407,-73.93647529780917,23,164,20.16,152,92.7,7.13
1815967313905864892,Rugby Rd & Albemarle Rd,Brooklyn,40.64672,-73.96637,19,162,14.21,143,88.3,8.53
b930dd82-92d0-4d86-b896-7d8b827c2d5f,Pacific St & Rochester Ave,Brooklyn,40.67639,-73.92748,19,160,12.34,123,76.9,8.42
36edabac-a0c2-471b-abaf-73fdb53a4e5f,Cypress Ave & St Felix Ave,Brooklyn,40.69559,-73.89927,21,160,12.29,135,84.4,7.62
566a6389-5c22-49ca-8c24-4d9eea135170,55 St & 5 Ave,Brooklyn,40.642408,-74.013318,28,157,10.26,141,89.8,5.61
f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,67 St & Erik Pl,Brooklyn,40.633385,-74.016562,25,157,22.98,127,80.9,6.28
1202a491-9f76-4609-9b5c-eb7723ab5b45,57 St & Grand Ave,Brooklyn,40.71921,-73.9124,19,155,14.07,100,64.5,8.16
085da8d4-9465-46f0-82d1-10c9c9177d64,Prospect Pl & Howard Ave,Brooklyn,40.67261,-73.91977,19,153,12.01,117,76.5,8.05
968d40e0-2a5b-4f6c-a161-fad1631b609b,60 Pl & 67 Ave,Brooklyn,40.70497,-73.89965,15,153,13.39,129,84.3,10.2
1814901062206225038,Lenox Rd & E 43 St,Brooklyn,40.65496,-73.93765,21,152,25.68,135,88.8,7.24
16e70b05-5b73-4930-9dcf-f79e5ce9eaf5,44 St & 3 Ave,Brooklyn,40.651173,-74.011405,23,150,12.02,114,76.0,6.52
816e50eb-dc4b-47dc-b773-154e2020cb0d,52 St & 6 Ave,Brooklyn,40.642703,-74.009441,19,148,8.52,90,60.8,7.79
a6a132f9-89bf-42a4-afe6-1ca449b7f570,Cypress Ave & George St,Brooklyn,40.69812,-73.90271,19,146,13.59,113,77.4,7.68
398ebef6-dcc2-4305-b1d2-47efafdaa85c,Sterling Pl & Rochester Ave,Brooklyn,40.67128,-73.92825,22,146,24.51,105,71.9,6.64
101c813e-02a8-4b6b-bd5d-981c1ea62019,Pacific St & Thomas S. Boyland St,Brooklyn,40.67568,-73.91396,21,145,12.83,118,81.4,6.9
956de8aa-9e06-4efb-8eb0-35fe9b274a48,60 St & 60 Rd,Brooklyn,40.71592232709503,-73.90601366758347,19,144,15.85,111,77.1,7.58
b62bcd96-c2db-447c-bdd5-d3c18f174858,Grand Ave & 55 St,Brooklyn,40.71888,-73.91427,19,140,16.2,92,65.7,7.37
1849008925260421550,Queens Blvd & Albion Ave,Brooklyn,40.73856,-73.88553,21,136,11.1,97,71.3,6.48
a68acb0c-4244-416a-bf59-ca55d3120cdd,56 St & Arnold Ave,Brooklyn,40.71484,-73.909,21,136,12.07,82,60.3,6.48
026fd07d-d810-45dc-9237-a3d84dce4fa9,Bergen St & Mother Gaston Blvd,Brooklyn,40.67374,-73.90852,24,135,24.25,99,73.3,5.63
1846086768160082632,99 St & 58 Ave,Brooklyn,40.73761,-73.85959,25,134,15.78,82,61.2,5.36
1817433126359581672,Beverley Rd & E 49 St,Brooklyn,40.64621,-73.93067,22,134,30.44,78,58.2,6.09
dccab832-b4a2-4105-927d-b52ec0d92c92,34 St & 5 Ave,Brooklyn,40.654098,-74.001131,19,131,10.12,115,87.8,6.89
bf093f72-1d8d-44ae-91b5-e36958a27976,Page Pl & Grand Ave,Brooklyn,40.71798,-73.91818,21,129,12.11,88,68.2,6.14
4956ad8b-06d6-4af4-bcc8-735c45439608,Cypress Hills St & Otto Rd,Brooklyn,40.70204,-73.89288,19,128,13.32,89,69.5,6.74
1828964993433043090,Lott St & Erasmus St,Brooklyn,40.64949,-73.95408,19,127,15.13,104,81.9,6.68
eb8fcff2-6f58-4724-b564-ebc9a8d374d8,Clarkson Ave & Utica Ave,Brooklyn,40.65666,-73.93109,20,125,17.63,108,86.4,6.25
0b857ee5-3d10-4152-952e-95fbaf06677a,59 St & 5 Ave,Brooklyn,40.640125,-74.015726,30,119,10.71,112,94.1,3.97
36ddce8f-bd83-4a05-b601-b526fb4d8628,Buffalo Ave & St John's Pl,Brooklyn,40.67015,-73.92538,21,117,13.66,79,67.5,5.57
1846086362824884662,56 Ave & 92 St,Brooklyn,40.73649,-73.86995,25,115,14.11,84,73.0,4.6
1828965671716082498,Cortelyou Rd & E 34 St,Brooklyn,40.64454,-73.94486,19,115,12.93,88,76.5,6.05
1815967674683118258,E 49 St & Church Ave,Brooklyn,40.65182,-73.93135,25,114,17.2,90,78.9,4.56
7f402242-dc1b-4a48-ba21-58c4fa7216b4,53 Ave & 62 St,Brooklyn,40.73169,-73.90159,19,112,26.04,99,88.4,5.89
1851254468343716806,60 Ave & Otis Ave,Brooklyn,40.73715,-73.85614,21,112,15.51,75,67.0,5.33
bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48,64 St & 53 Dr,Brooklyn,40.72897,-73.90115,19,111,16.64,95,85.6,5.84
48e7e465-f861-452a-9bf7-7eacd0b2bcac,48 St & 2 Ave,Brooklyn,40.650176,-74.015606,19,111,16.24,96,86.5,5.84
5b0b689f-9bd2-4743-b4cc-d4629a9a709b,52 St & 1 Ave,Brooklyn,40.649292,-74.020105,22,111,16.78,103,92.8,5.05
8fa2fafb-fa07-48b2-b159-bffbea7176d4,Seneca Ave & Decatur St,Brooklyn,40.69723,-73.89811,20,109,8.79,96,88.1,5.45
1846085533896197012,51 Ave & Van Loon St,Brooklyn,40.73832,-73.87913,24,108,12.88,93,86.1,4.5
1817432606668538118,E 34 St & Church Ave,Brooklyn,40.65116,-73.94577,25,107,16.94,91,85.0,4.28
1dba415a-2c46-419e-838d-7e068b8d7d6f,47 St & 3 Ave,Brooklyn,40.649143,-74.012384,23,104,8.61,83,79.8,4.52
69717638-5c4a-47a7-bccb-3b42c81eb09f,56 Dr & 61 St,Brooklyn,40.72368,-73.90458,19,103,17.42,54,52.4,5.42
1828965172312150882,New York Ave & Snyder Ave,Brooklyn,40.64868,-73.94635,22,102,15.9,95,93.1,4.64
1849009244468810224,St James Ave & 51 Ave,Brooklyn,40.73813,-73.88104,21,101,10.98,88,87.1,4.81
4568f854-1268-45cf-bac8-82286ef40ae6,Dean St & Rockaway Ave,Brooklyn,40.67486,-73.91123,21,98,13.51,80,81.6,4.67
94771406-6712-4508-9392-11e9d90e1185,Fresh Pond Rd & Flushing Ave,Brooklyn,40.72155,-73.90295,19,98,19.36,38,38.8,5.16
24f431ca-c2a5-46be-966b-b8d4c3e4b346,Stephen St & Seneca Ave,Brooklyn,40.6988,-73.9007,15,98,9.61,71,72.4,6.53
35915f48-31c5-499a-b845-2ca2fb541904,Yankee Ferry Terminal,Brooklyn,40.68706579875912,-74.01675585121666,42,98,26.52,46,46.9,2.33
7dcc5a03-5997-4250-9207-fa8b6f027c86,Somers St & Broadway,Brooklyn,40.67945,-73.90474,29,95,11.26,71,74.7,3.28
44a43ebf-cacf-4251-9ceb-e1c331ef1673,62 St & 4 Ave,Brooklyn,40.639859,-74.019776,19,92,10.69,69,75.0,4.84
cf1a96a7-f695-4ba2-bcf2-899552e21e47,Herkimer St & Eastern Pkwy,Brooklyn,40.67738,-73.90829,20,89,15.6,73,82.0,4.45
1879828885264130640,Pitkin Ave & Grafton St,Brooklyn,40.66852,-73.91908,21,89,18.18,73,82.0,4.24
1817432104157364846,Troy Ave & Linden Blvd,Brooklyn,40.6533,-73.93644,23,87,9.74,70,80.5,3.78
18326827-dcae-47e0-8518-c4bb9e21eef6,Keegan Rd & 2 Ave,Brooklyn,40.64243139706092,-74.0255355834961,35,85,21.2,78,91.8,2.43
9206af28-03bf-43e3-a8b0-354792921466,St Johns Pl & Howard Ave,Brooklyn,40.66992,-73.92002,21,85,12.83,69,81.2,4.05
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,St Marks Ave & Thomas S. Boyland St,Brooklyn,40.67313,-73.91387,21,80,17.14,55,68.8,3.81
b200a8bf-2d79-4511-9a16-ac41e7245622,2 Ave & 32 St,Brooklyn,40.659176,-74.006584,27,80,14.82,73,91.3,2.96
1815968026870435892,Brooklyn Ave & Snyder Ave,Brooklyn,40.64915,-73.94368,22,77,22.85,57,74.0,3.5
1857515306802639416,Eastern Pkwy & St Marks Ave,Brooklyn,40.67319,-73.91083,23,76,17.44,55,72.4,3.3
6f484a9d-c535-451e-a18f-f3afdc0a27af,Gold St & Frankfort St,Brooklyn,40.71069995,-74.00354147,40,75,12.97,69,92.0,1.88
1817432954560889524,Cortelyou Rd & Albany Ave,Brooklyn,40.64483,-73.93853,21,74,12.79,55,74.3,3.52
29a41b09-698f-43e2-82ff-f94f73e74841,41 St & 3 Ave,Brooklyn,40.652512,-74.008906,19,73,13.98,62,84.9,3.84
1838999521825487230,Winthrop St & Schenectady Ave,Brooklyn,40.6582,-73.9338,21,73,13.01,67,91.8,3.48
c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,South St & Broad St,Brooklyn,40.70188858913366,-74.01089876890182,31,70,19.54,55,78.6,2.26
cd2d9dab-7708-4685-a56f-9412c738de7e,Rutland Rd & E 45 St,Brooklyn,40.66034,-73.93618,23,68,12.76,60,88.2,2.96
1851999409149780880,Church Ave & E 45 St,Brooklyn,40.65159,-73.93535,24,68,12.98,48,70.6,2.83
1794852638057746848,63 St & Borden Ave,Brooklyn,40.72655,-73.90321,21,65,20.49,38,58.5,3.1
55fda28d-56a8-4db2-b42a-072714f18471,Schenectady Ave & Maple St,Brooklyn,40.66178,-73.93445,19,64,13.46,52,81.3,3.37
1875672501601550456,Lorimer St & Harrison Ave,Brooklyn,40.702726,-73.94984,18,64,13.2,52,81.3,3.56
d979131e-0b9f-4aa2-88c5-46d4ff94abc8,Pacific St & Sackman St,Brooklyn,40.67522,-73.9061,19,61,21.63,34,55.7,3.21
324af152-33ea-48a7-8bb0-ad8b6f31571f,Picnic Point,Brooklyn,40.68512559515415,-74.02535319328308,45,60,21.75,26,43.3,1.33
9dde927d-9984-4f97-bcd0-fbcb59e6ca66,57 Rd & 59 St,Brooklyn,40.72249,-73.90854,19,60,18.28,35,58.3,3.16
1817432709747753390,Church Ave & E 42 St,Brooklyn,40.65127,-73.93818,25,60,19.6,43,71.7,2.4
ff745407-c087-4c0d-a965-98baf078f292,63 St & 59 Dr,Brooklyn,40.71832,-73.90128,23,59,12.95,40,67.8,2.57
1815968422007427668,Schenectady Ave & Cortelyou Rd,Brooklyn,40.64535,-73.93268,22,59,16.04,46,78.0,2.68
b43ecf62-4c9d-4b06-ac9a-5837084f769f,63 St & 5 Ave,Brooklyn,40.63766,-74.01782,24,58,10.61,46,79.3,2.42
1815967051912860522,Clarkson Ave & E 40 St,Brooklyn,40.65592,-73.94068,30,57,31.37,43,75.4,1.9
b9b58379-b29a-4fa8-ba72-c647728e1686,57 Rd & 58 St,Brooklyn,40.72235,-73.91215,21,57,12.84,39,68.4,2.71
d319629d-63cf-4765-9f69-5569f35d6469,60 Pl & Flushing Ave,Brooklyn,40.71988,-73.90556,19,54,21.77,40,74.1,2.84
1815968345907104578,E 48 St & Tilden Ave,Brooklyn,40.64795,-73.93182,28,54,27.29,43,79.6,1.93
528ed1e0-75aa-45be-8afe-c3f1c950782f,Grand Ave & 58 Ave,Brooklyn,40.72098,-73.90701,20,52,12.76,33,63.5,2.6
cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,Maurice Ave & 53 Dr,Brooklyn,40.73028,-73.90421,15,50,15.21,32,64.0,3.33
4dde902d-512c-4e9e-8899-a68424ed87c0,64 St & 3 Ave,Brooklyn,40.639978,-74.02324,35,49,19.18,37,75.5,1.4
1898751402035634700,E 51 St & Linden Blvd,Brooklyn,40.65399,-73.92967,21,46,14.09,41,89.1,2.19
7a1ad7c0-4958-4354-91a1-11bf13348abd,56 Dr & 59 St,Brooklyn,40.72403,-73.90853,19,45,16.91,33,73.3,2.37
1845676816555735590,E 38 St & Church Ave,Brooklyn,40.65106,-73.94193,24,45,29.1,31,68.9,1.88
1815968237323833702,Brooklyn Ave & Beverley Rd,Brooklyn,40.64575,-73.94331,21,44,22.01,16,36.4,2.1
1848241879913802606,56 Ave & Junction Blvd,Brooklyn,40.73716,-73.86625,22,42,9.81,29,69.0,1.91
1849009654626746672,55 Ave & 97 Pl,Brooklyn,40.73892,-73.86367,19,40,11.99,29,72.5,2.11
1820420022433309054,E 34 St & Linden Blvd,Brooklyn,40.65302,-73.94599,24,39,8.59,35,89.7,1.63
1908785111291682996,Marcy Ave & Rutledge St,Brooklyn,40.703681,-73.95427,19,39,16.01,36,92.3,2.05
525535e3-dde3-47b4-9c2e-0174eaa4f2bb,61 St & Borden Ave,Brooklyn,40.72558,-73.90417,21,38,11.94,23,60.5,1.81
06e5447e-35b8-45cb-b3bb-937791a6f8ae,59 St & 59 Rd,Brooklyn,40.71790852734058,-73.908454477787,21,33,14.84,18,54.5,1.57
93da4d1b-d574-45b0-85d7-5b82e2887267,65 St & 2 Ave,Brooklyn,40.640493,-74.02564,21,31,21.83,25,80.6,1.48
1845676917264180046,Snyder Ave & Schenectady Ave,Brooklyn,40.65,-73.93296,19,29,15.95,15,51.7,1.53
1893519215751496610,40 St & 3 Ave,Brooklyn,40.6535,-74.00902,31,25,12.4,22,88.0,0.81
1823008917260927616,Brooklyn Ave & Tilden Ave,Brooklyn,40.64725,-73.94352,24,22,18.75,15,68.2,0.92
66dd7b37-0aca-11e7-82f6-3863bb44ef7c,Hamilton Park,Brooklyn,40.727595966,-74.044247311,26,2,5.67,2,100.0,0.08
6107e75a-2493-4e3d-a3e0-d4886d3416e5,Montgomery St,Brooklyn,40.71942,-74.05099,14,1,7.4,1,100.0,0.07
66dd9183-0aca-11e7-82f6-3863bb44ef7c,Baldwin at Montgomery,Brooklyn,40.7236589,-74.0641943,14,1,7.53,1,100.0,0.07
5f798c51-5d8b-4add-9f81-341f54a82ffa,Southwest Park - Jackson St & Observer Hwy,Brooklyn,40.73755127245804,-74.04166370630264,20,1,7.2,1,100.0,0.05
dd8b2f53-8b94-4082-9576-994a4962f9d5,Journal Square,Brooklyn,40.73367,-74.0625,18,1,5.0,1,100.0,0.06
2290031f-e7d8-40a3-9ad6-566df493bbbc,Grove St PATH,Brooklyn,40.71941,-74.04309,42,1,5.06,1,100.0,0.02
66dd7fe2-0aca-11e7-82f6-3863bb44ef7c,Brunswick St,Brooklyn,40.7241765,-74.0506564,22,1,4.54,0,0.0,0.05
1844599666569400604,River St & 1 St,Brooklyn,40.73721535335381,-74.02886540972803,24,1,3.78,1,100.0,0.04
581211b2-4e42-48f2-8a8f-5f968cb1c5df,Bergen Ave & Sip Ave,Brooklyn,40.73100888698729,-74.06443700194359,33,1,5.55,1,100.0,0.03
2206779090602992084,68 Dr & 112 St,Brooklyn,40.72704,-73.84128,12,0,0.0,0,0.0,0.0
2126623007192357636,83 St & Narrows Ave,Brooklyn,40.62757,-74.03838,12,0,0.0,0,0.0,0.0
2124035976827702128,68 St & 4 Ave,Brooklyn,40.63537,-74.02342,16,0,0.0,0,0.0,0.0
66dc8db1-0aca-11e7-82f6-3863bb44ef7c,Front St & Washington St,Brooklyn,40.70255088,-73.98940236,57,0,0.0,0,0.0,0.0
2121032386733337206,37 St & 13 Ave,Brooklyn,40.64166,-73.98505,16,0,0.0,0,0.0,0.0
2126622241630343402,4 Ave & 76 St,Brooklyn,40.63005,-74.0255,23,0,0.0,0,0.0,0.0
2206769710011354736,62 Dr & 97 St,Brooklyn,40.73236,-73.86256,24,0,0.0,0,0.0,0.0
1962547377975794462,Carlton Ave & Greene Ave,Brooklyn,40.685957,-73.971468,25,0,0.0,0,0.0,0.0
2124425439157234232,68 St & 5 Ave,Brooklyn,40.63416,-74.02058,14,0,0.0,0,0.0,0.0
2126224996973581072,Fort Hamilton Pkwy & 85 St,Brooklyn,40.62095,-74.02388,14,0,0.0,0,0.0,0.0
2124381939991318658,73 St & Ridge Blvd,Brooklyn,40.63349,-74.02976,16,0,0.0,0,0.0,0.0
2206778196198800034,Yellowstone Blvd & 68 Ave,Brooklyn,40.7263,-73.84841,16,0,0.0,0,0.0,0.0
1934749166596673908,Washington Pl & Greene St,Brooklyn,40.72980619180496,-73.99546380915461,46,0,0.0,0,0.0,0.0
2124037250266884686,Colonial Rd & 89 St,Brooklyn,40.62254,-74.03726,12,0,0.0,0,0.0,0.0
1965202298784063998,Lafayette Ave & Franklin Ave,Brooklyn,40.689271,-73.957324,27,0,0.0,0,0.0,0.0
2124036103510616644,78 St & Ridge Blvd,Brooklyn,40.62994,-74.03121,12,0,0.0,0,0.0,0.0
2124037125711300644,4 Ave & 85 St,Brooklyn,40.62354,-74.02817,23,0,0.0,0,0.0,0.0
324e93c8-4f3d-4a5f-becd-00e6f49fe4dd,44 St & 2 Ave,Brooklyn,40.652502,-74.013587,19,0,0.0,0,0.0,0.0
